titleId,region,primaryTitle,isAdult,startYear,Genre,averageRating,numVotes,nconst,primaryName,primaryProfession,knownForTitles
tt0118978,XWW,ParaÃ­so Fiscal,0,2006,"Comedy,Musical,Short",7.2,2156,nm0870296,Geoffrey Toye,"music_department,writer,composer","tt0031650,tt0027954,tt0028167"
tt0119051,US,Mar i cel,0,2006,Musical,5.7,55,nm0870863,Jean-Marc Tran,actor,\N
tt0119137,GB,Exit Human,0,2004,"Musical,Sci-Fi,Short",7.9,96,nm0871718,Steffan Trefor,actor,"tt1674750,tt0212675,tt0108717,tt0106984"
tt0119141,HU,Nuestras mejores canciones,0,2006,Musical,5.7,35,nm0871750,Viktor Tregubovich,"director,actor,writer","tt0175879,tt0063333,tt0176262,tt0066969"
tt0119141,SI,Heart,0,2006,"Musical,Short",7.2,77,nm0871764,Richard Treibick,producer,tt0167116
tt0119141,HR,Sakkarakatti,0,2008,"Comedy,Drama,Musical",7.1,8,nm0871771,Robert Treichler,writer,"tt0164466,tt0487238,tt0221315,tt0110271"
tt0119416,CA,Duel of the Arts,0,2003,"Musical,Short",5.9,10,nm0874404,Alice Truscott,actress,tt0086969
tt0119654,US,Irish Tenors & Friends,0,2006,Musical,7.5,6,nm0876537,William Tummel,assistant_director,"tt0036342,tt0035446,tt0033373,tt0018937"
tt0119750,\N,"4 aÃ±os, 8 tequilas y 2 cartas despues",0,2005,"Musical,Short,Western",7.7,9,nm0877504,Debbie Turner,"actress,soundtrack","tt0059742,tt0040053,tt0092322,tt0079640"
tt0120108,HU,Cosas que importan,0,2003,"Comedy,Drama,Musical",7.3,10,nm0880591,Doug Ulm,visual_effects,"tt0117723,tt0104437,tt0099422,tt0118956"
tt0120129,\N,Anand,0,2004,"Comedy,Drama,Musical",6.6,66,nm0880796,Jean Umansky,sound_department,"tt0344510,tt0211915,tt1255953,tt1149361"
tt0120131,NO,Lady Macbeth of Mtsensk,0,2002,Musical,9.1,20,nm0880816,Melanie Umbara,"assistant_director,writer,production_manager","tt0092667,tt0167249,tt1753711,tt0314722"
tt0120392,US,Kidz Bop: Everyone's a Star!,0,2003,"Musical,Short",7.5,79,nm0883221,AndrÃ© Vaillancourt,"editor,editorial_department,director","tt0250485,tt0156005,tt0113376,tt0261012"
tt0120490,TW,Homesick Blues,0,2005,"Drama,Musical,Short",10,6,nm0884029,Daniel Valent,actor,"tt0165790,tt0249173,tt0156051,tt0233423"
tt0120491,AU,MP3: Mera Pehla Pehla Pyaar,0,2007,"Comedy,Drama,Musical",7.4,5,nm0884052,Antoinette Valente,actress,"tt0186029,tt1298600,tt0117979,tt2040367"
tt0120493,FR,A Melody Looking,0,2006,Musical,5.8,11,nm0884059,CarmÃ©la Valente,actress,"tt0297044,tt0196256,tt0104435,tt0118996"
tt0120576,CA,New York Philharmonic Opening Night Gala Concert,0,2006,"Music,Musical",10,6,nm0884748,Dino Valiotis,actor,"tt0386733,tt2210592,tt0428287,tt0820846"
tt0120587,RU,The Sorcerer,0,2005,Musical,10,5,nm0884930,Marcos Valle,"composer,soundtrack","tt0145660,tt1637688,tt1053424,tt0463034"
tt0120616,TR,Ghost in a Teeny Bikini,0,2006,"Comedy,Horror,Musical",6.5,11,nm0885363,Pascual Valquette,art_director,tt0120528
tt0120667,ES,La era no es lo que era,0,2004,"Comedy,Drama,Musical",6.8,299,nm0886184,Fernand Van der Bauwede,actor,tt0068771
tt0120695,LT,Flight of the Conchords,0,2007,"Comedy,Music,Musical",6.7,7,nm0886721,Brett Van Dyke,"cinematographer,camera_department,art_department","tt4159076,tt4916574,tt8462412,tt7083006"
tt0120696,FR,Cinco de Mayo Festival,0,2006,Musical,7.6,118,nm0886735,June Van Dyke,,tt0192387
tt0120699,US,Laila,0,2006,"Musical,Romance,Short",6.6,7,nm0886803,Marjo van Ekelenburg,art_director,tt0281647
tt0120749,FI,Episode dated 6 February 2001,0,2001,Musical,6.6,10,nm0887549,Bil Van Ness,"animation_department,visual_effects","tt0978764,tt0355295,tt1587310,tt0242653"
tt0120784,HR,Dar la cara,0,2003,"Comedy,Drama,Musical",7.7,13,nm0888296,T. van Wijk,actor,tt0162265
tt0120805,ES,Don Giovanni,0,2006,Musical,7.5,274,nm0888724,Kathy Vander,"director,producer",tt0217139
tt0121043,\N,Episode #6.122,0,2004,"Comedy,Game-Show,Musical",8,27,nm0890737,Vilmos Vasquez,"cinematographer,editor",tt0079452
tt0122541,EE,Finale,0,2004,"Documentary,Musical",7,23,nm0895646,Marina Vian,"costume_designer,costume_department","tt0115318,tt0135084,tt3075596,tt5187234"
tt0123309,GR,The Kennedy Center Honors: A Celebration of the Performing Arts,0,2006,Musical,3.9,11,nm0898358,Marcel Villier,cinematographer,"tt0157502,tt0164663,tt0164808"
tt0123479,US,Warped: Inside & Out,0,2006,Musical,7.4,57,nm0898900,Harry Vine,"director,actor,writer",tt0193788
tt0123578,\N,Nine,0,2009,"Drama,Musical,Romance",4.4,22,nm0899125,Henrik Vinther,"art_department,miscellaneous","tt0318896,tt0341756,tt0344653,tt0180352"
tt0123997,TR,Deixa'm en Pau,0,2006,"Documentary,History,Musical",5.9,127,nm0900555,Nelli Vladova,actress,tt0106767
tt0124002,\N,Fallen Angel: A Rock Opera,0,2006,Musical,6.7,7,nm0900569,Anestis Vlahos,"actor,producer","tt0135128,tt0263545,tt0145072,tt0063182"
tt0124315,GR,La France,0,2007,"Drama,Musical,Romance",7.6,43,nm0901779,Karen Volpini,actress,tt0107421
tt0124761,BR,Viva Laughlin,0,2007,"Comedy,Drama,Musical",6.6,13,nm0903044,Ali von Stein,actor,"tt0088060,tt0088181,tt1260658,tt0089329"
tt0124899,GR,Caffeine,0,2006,"Comedy,Musical,Short",6.5,43528,nm0903520,Sergey Voronin,writer,"tt0053773,tt0235004,tt0064282,tt10392984"
tt0125093,HU,The Music of Regret,0,2006,"Musical,Short",5.8,11,nm0904131,I. Vronsky,"actor,director","tt0006766,tt0207025"
tt0125583,\N,Standing Ovations 2,0,2004,Musical,6.3,74,nm0905662,Mohamed Wafula,camera_department,"tt0089755,tt0455590"
tt0125782,\N,Ett litet hjÃ¤rta,0,2005,"Musical,Short",6.8,17,nm0906302,Thomas Wahlberg,"cinematographer,assistant_director,camera_department","tt0077881,tt7914930,tt0087677,tt0080419"
tt0125794,US,Vice Verses,0,2005,"Musical,Short",7.5,6,nm0906324,Per-Arne Wahlgren,actor,"tt0200517,tt0253259,tt0131186,tt0103462"
tt0126034,XWG,AIR: The Musical,0,2010,"Comedy,Musical,Romance",7.9,108,nm0907142,Joe Walders,writer,tt0074383
tt0126065,US,None But That!,0,2006,Musical,5.7,6,nm0907187,Grant Austin Waldman,"producer,assistant_director,actor","tt0302598,tt0111383,tt0214757,tt0207379"
tt0126312,HU,Canta por Mim,0,2006,Musical,3.6,7,nm0908009,Mark Walker,composer,tt0169380
tt0126682,US,Pilot,0,2007,"Comedy,Drama,Musical",6.1,8,nm0909131,Anders Wallgren,actor,"tt0084136,tt0090778"
tt0126707,GR,The Best of the Royal Variety,0,2006,"Comedy,Musical",8.3,6,nm0909172,Hasse Wallin,actor,tt0040716
tt0126810,ES,Dagoll Dagom 30 anys,0,2004,"Documentary,Musical",8.3,76,nm0909507,Helen Walron,actress,tt0014143
tt0127311,XWW,Love Rules!,0,2004,"Musical,Short",6.7,6,nm0910998,Noelle Wang,actress,tt0113606
tt0127357,FR,Evangeline: The Musical in Concert,0,2000,"Music,Musical",6.4,47,nm0911180,Wu Wanlu,actor,tt0209189
tt0127801,FI,Nad lipom 35,0,2006,"Comedy,Music,Musical",7.4,7,nm0912527,Lynny Warner,art_department,"tt0186589,tt0120188,tt0157503,tt0131502"
tt0127830,PT,Hitmakers,0,2006,"Music,Musical",6,6,nm0912620,Jennifer Warnes,"soundtrack,actress,music_department","tt0098635,tt1570728,tt5052448,tt0092890"
tt0127900,\N,The Naked Brothers Band,0,2007,"Comedy,Family,Musical",7.1,18,nm0912825,Fanny Warren,actress,"tt0016214,tt0017879"
tt0128244,NL,Bombay Skies,0,2006,"Adventure,Drama,Musical",9.6,1105,nm0913747,Sarah Wasson,actress,tt0103923
tt0128278,US,Episode #1.1,0,2006,Musical,6.2,10,nm0913846,Noboru Watanabe,"special_effects,editorial_department",tt0097410
tt0128278,GR,Episode #1.2,0,2006,Musical,6.5,11,nm0913847,Noriko Watanabe,make_up_department,"tt2119532,tt0490215,tt2283336,tt0397535"
tt0128278,RS,Episode #1.3,0,2006,Musical,6.4,11,nm0913848,Noriko Watanabe,"actress,soundtrack","tt0386917,tt0366526,tt0125298,tt0331013"
tt0128338,\N,Episode #1.1,0,2006,"Comedy,Music,Musical",5.8,79,nm0914086,Frankie Waters,actor,"tt0306660,tt0102687"
tt0128338,PT,Episode #1.2,0,2006,"Comedy,Music,Musical",5.6,82,nm0914087,Gay Waters,actress,"tt0027060,tt0027301,tt0041859,tt0026654"
tt0128338,XWG,Episode #1.3,0,2006,"Comedy,Music,Musical",8.3,119,nm0914088,George Waters,"writer,producer","tt0051052,tt0053300,tt0054474"
tt0128604,US,Episode #1.4,0,2006,Musical,6.9,11,nm0914834,Peter Watson,camera_department,"tt0118438,tt0130420"
tt0129056,DK,The Fox Family,0,2006,"Comedy,Fantasy,Musical",8.1,445,nm0916131,Jack Webb,"writer,actor,producer","tt0061248,tt0048484,tt0043194,tt0043014"
tt0129292,PT,The Ghosts of Ruddigore,0,2004,Musical,3.3,13,nm0916958,Marc Webster,actor,"tt10312964,tt3187578,tt0203259,tt3501074"
tt0129294,AT,H.M.S. Pinafore,0,2005,Musical,3.5,972,nm0916961,Marie Webster,actress,"tt0247081,tt0125950,tt9382822,tt0194519"
tt0129294,\N,H.M.S. Pinafore,0,2006,Musical,6.5,6,nm0916962,Marja Webster,make_up_department,"tt0110121,tt0110950,tt0119369,tt0191972"
tt0129305,GB,The Mikado,0,2002,Musical,6.3,197,nm0916982,Norman Webster,"miscellaneous,location_management,producer","tt0082516,tt0094020,tt0078788,tt0073092"
tt0129306,PT,The Mikado,0,2004,Musical,5.7,91,nm0916983,Norman Lee Webster,sound_department,tt0071721
tt0129438,CA,Auto Erotica,0,2006,"Musical,Short",7.4,5,nm0917388,Priscilla Weems,actress,"tt0090547,tt0088600,tt0096684,tt0086714"
tt0129672,UA,Bratz: Forever Diamondz,0,2006,"Family,Musical",9.3,45,nm0917972,Robert Weil,"actor,writer","tt0072251,tt0097235,tt0093565,tt0110074"
tt0129794,BG,Speciality Acts,0,2006,"Comedy,Musical",3.3,19,nm0918328,Thomas Weingartner,"writer,script_department,director","tt6869820,tt0234777,tt0806910,tt0219025"
tt0129807,GR,Episode #1.5,0,2006,Musical,7.3,245,nm0918375,Nina Weinman,"writer,miscellaneous,producer","tt5056034,tt5688480,tt1910501"
tt0130390,FR,"Ã“ Pai, Ã“: Look at This",0,2007,"Comedy,Musical",8.5,6,nm0920534,Erin Welsh,"costume_department,script_department",tt0119660
tt0130676,US,56 Drops of Blood,0,2007,Musical,9.5,8,nm0921243,Michael Werckle,"actor,composer,music_department","tt0301675,tt0136517,tt9389132,tt0216595"
tt0130702,GB,The Pirates of Penzance,0,2006,Musical,6.1,10,nm0921295,Mimi Werkmann,"editor,editorial_department","tt0068295,tt0074591,tt0081947,tt0078982"
tt0130824,PT,"Jean, Paulo, Ã‰rik, Riton",0,2006,"Animation,Musical,Short",9.1,9,nm0921564,Marthe Werring,actress,tt0113576
tt0131012,US,Cumbia callera,0,2007,"Crime,Drama,Musical",6.9,8,nm0922009,Dana West,"actress,talent_agent","tt0426335,tt0343634,tt0805666,tt0118249"
tt0131585,RO,Twigger's Holiday,0,2004,"Comedy,Musical,Short",7.1,27,nm0923756,Paul Wheeldon,"camera_department,producer","tt2015381,tt2802144,tt1631867,tt2488496"
tt0131704,TW,The Entertainers,0,2006,"Comedy,Musical",6.4,1020,nm0924161,Manning Whiley,"actor,producer","tt0032061,tt0039492,tt0039821,tt0037061"
tt0131809,\N,Episode #1.6,0,2006,Musical,5.8,5970,nm0924371,Kevin Whitcomb,miscellaneous,tt0076295
tt0131907,US,Episode #1.1,0,2005,"Family,Fantasy,Musical",6.1,367,nm0924542,Brenda White,"soundtrack,music_department,actress","tt0255336,tt2866056,tt6631936,tt0078762"
tt0131908,\N,Episode #1.2,0,2005,"Family,Fantasy,Musical",4,941,nm0924543,Brenda White,miscellaneous,"tt0086205,tt0088242,tt0098282,tt0079336"
tt0132065,US,Episode #1.4,0,2006,"Comedy,Music,Musical",7.4,36,nm0924881,Ian White,animation_department,"tt0275847,tt0120762,tt0910970,tt0382932"
tt0132933,\N,Madonna: The Confessions Tour Live from London,0,2006,"Documentary,Music,Musical",7.8,326,nm0927206,Jesse Wiebe,miscellaneous,tt0120393
tt0133171,XWG,Come on Over,0,2006,"Family,Musical",7.4,14350,nm0928182,Chris Wilcox,"sound_department,camera_department","tt0225683,tt0097236,tt0157202,tt0096935"
tt0133275,FI,Unseen to Be Seen,0,2005,"Animation,Documentary,Musical",7.6,2358,nm0928587,Joe Wilder,"music_department,actor,soundtrack","tt0081554,tt0104797,tt0113819,tt0116242"
tt0133413,HU,Episode #1.7,0,2006,Musical,8.7,10,nm0929158,Deborah Wilkes,actress,tt0102177
tt0133813,DK,Episode #1.5,0,2006,"Comedy,Music,Musical",5.5,205,nm0929972,Ahmad Williams,miscellaneous,"tt0166195,tt0168785"
tt0133813,JP,Episode #1.6,0,2006,"Comedy,Music,Musical",7.4,68,nm0929974,Al Williams,actor,tt0072969
tt0134100,DE,Gucha: Distant Trumpet,0,2006,"Comedy,Drama,Musical",8.3,6,nm0931007,Julia Williams,actress,"tt0073958,tt0089496"
tt0134287,US,Irish Tenor Trio: A Classic Irish Christmas,0,2002,Musical,7.1,37,nm0931631,Sallyanne Williams,actress,tt0076359
tt0134639,XWG,The Legends,0,2006,"Comedy,Musical",6.2,17,nm0932425,Norman Willis,actor,"tt0025426,tt0029532,tt0034985,tt0027407"
tt0134755,IT,Pile Driver,0,2007,"Comedy,Crime,Musical",8.6,11,nm0932702,Robert Wills,"producer,miscellaneous","tt2084943,tt0197646,tt0313482"
tt0134756,\N,Shakespeare 4 Kidz: A Midsummer Night's Dream,0,2003,Musical,8.1,10,nm0932705,Sarah Wills,actress,"tt0101114,tt0248440"
tt0134902,IT,Episode #1.8,0,2006,Musical,7.8,27,nm0933178,Chris Wilson,actress,"tt0269157,tt0337598"
tt0135797,RU,BEEEEES!,0,2006,"Family,Musical",9.1,8,nm0935767,Josef Winter,actor,tt0189566
tt0135797,\N,Brain Freeze,0,2006,"Family,Musical",5.4,5,nm0935768,Judy Winter,"actress,soundtrack","tt0067343,tt0067902,tt1932679,tt0088465"
tt0136024,US,The Comedians,0,2006,"Comedy,Musical",6.6,5,nm0936275,Nora Wischnat,"miscellaneous,production_manager","tt0114086,tt0117270"
tt0136047,US,Episode #1.9,0,2006,Musical,6.4,18,nm0936314,Benita Wise,actress,"tt0152182,tt0098046,tt2825292"
tt0136401,XWW,Episode #1.7,0,2006,"Comedy,Music,Musical",8.9,26,nm0937118,Larry Wittnebert,writer,tt0087689
tt0136402,RO,Episode #1.8,0,2006,"Comedy,Music,Musical",9.3,992,nm0937119,Georg Alfred Wittner,actor,"tt1294706,tt1135940,tt0212691,tt7225566"
tt0136619,SUHH,Concierta intimidad,0,2000,Musical,7.5,11,nm0937809,Josef Wolf,actor,"tt1615237,tt0112578,tt0835962,tt0081860"
tt0137300,PT,I Hate Moosicals!,0,2006,"Comedy,Musical,Short",6.9,11,nm0939672,Drew Wood,location_management,tt0107051
tt0137508,\N,Song and Dance,0,2006,"Comedy,Musical",6.3,7,nm0940306,Kevin Woodhouse,"art_director,art_department,production_designer","tt0243155,tt0280778,tt3706628"
tt0137520,BR,Episode #1.10,0,2006,Musical,7.9,7,nm0940326,Jeremy Wooding,"director,producer,writer","tt3529110,tt0303008,tt6668974,tt0321494"
tt0137856,BE,PDA Album Vol 1 Turns Gold,0,2006,"Music,Musical",9.7,164,nm0941058,Roger Wooge,transportation_department,"tt0435705,tt1075417,tt0399201,tt0258470"
tt0137908,US,Let's Wrap Something in Tinfoil,0,2006,"Family,Musical",7.7,1546,nm0941291,Chris Woolsey,"actor,writer,producer","tt5636076,tt0280066,tt3115638,tt5438372"
tt0138506,\N,Episode #1.9,0,2006,"Comedy,Music,Musical",6.2,5,nm0942945,Ben Wright-Smith,actor,tt0205873
tt0139274,US,El examen,0,2005,"Comedy,Drama,Musical",7.4,7,nm0945486,Shingo Yamamoto,actor,"tt0377341,tt0079312,tt1418670,tt0125147"
tt0139617,\N,Episode #1.11,0,2006,Musical,6,5,nm0946423,Toni Yardley,producer,"tt0103566,tt0325239,tt8657800"
tt0140700,XWW,Notebook,0,2006,"Drama,Musical,Romance",9.4,5,nm0949918,Neil Young,"soundtrack,composer,actor","tt5834262,tt0107818,tt5519340,tt0112817"
tt0140797,SE,Broadway Icons,0,2006,Musical,8,63,nm0950211,Robinson Youngblood,actor,tt0104503
tt0141505,US,Arjun Devaa,0,2001,"Action,Crime,Musical",7.5,240,nm0951980,Albert Zahn,actor,"tt0230051,tt0050182,tt0231871,tt0180385"
tt0141517,\N,The Possible,0,2006,"Comedy,Musical",8.7,7,nm0952003,Sigrid K. Zahner,actress,tt0117381
tt0141517,HU,The Beautiful Blue Danube,0,2008,"Drama,Musical",7.8,8,nm0952009,Consuelo Zahonero,"make_up_department,costume_department","tt0080664,tt0067232,tt0099855,tt0071989"
tt0141900,\N,Episode #1.12,0,2006,Musical,8.5,25,nm0953061,Tom Zannes,"camera_department,cinematographer","tt0304344,tt0206501,tt0185048,tt0480073"
tt0141988,\N,The Carol Project,0,2006,Musical,6.2,50,nm0953429,Munawar Zarif,actor,"tt0318385,tt1606343,tt1207781,tt1538314"
tt0142164,JP,XL Love,0,2006,"Musical,Short",8.5,10,nm0953982,Aleksandr Zbruev,actor,"tt0135155,tt0108421,tt0103838,tt4102304"
tt0142186,BE,Episode #1.13,0,2006,Musical,6.6,18,nm0954077,Paul Zebrowski,actor,"tt0240278,tt0138875,tt0088580,tt0211919"
tt0142222,JP,The Pyjamas,0,2003,"Comedy,Family,Musical",8.5,1263,nm0954230,Al Zegler,"art_department,director,animation_department","tt0163438,tt0112123,tt0105941,tt0112186"
tt0142231,IL,Ruddigore,0,2005,Musical,7.7,7,nm0954261,Giorgio Zehnder,cinematographer,"tt0112076,tt0094456,tt0399081,tt0194004"
tt0142231,US,Sur un air de fÃªte,0,2006,Musical,7.2,6,nm0954263,Serge Zehnder,"director,writer,editor","tt4485906,tt0142274"
tt0142232,IT,The Yeomen of the Guard,0,2006,Musical,7.2,6,nm0954266,Dieter Zehner,director,"tt0112044,tt0137323,tt0297619"
tt0142232,HU,Naked Boys Singing!,0,2007,"Comedy,Musical",7.2,6,nm0954269,David M. Zehr,writer,tt0095354
tt0142544,NL,Badradri Ramudu,0,2004,"Musical,Romance",6.4,9,nm0955535,Aleksey Zharkov,actor,"tt0096356,tt2802154,tt0175529,tt0092879"
tt0142840,BR,Ech Ha-Kol Hitchil?,0,2003,"Comedy,Family,Musical",6.4,48,nm0956336,Stuart Ziff,"visual_effects,special_effects","tt0107290,tt0120201,tt0076759,tt0080684"
tt0142840,JP,Ha-Arnak,0,2003,"Comedy,Family,Musical",7.6,880,nm0956337,Aviv Ziffer,camera_department,"tt0204348,tt0193364,tt0176650"
tt0142840,JP,Ha-Fliper,0,2003,"Comedy,Family,Musical",6.9,14,nm0956338,Wolfgang Ziffer,"actor,miscellaneous,sound_department","tt0075497,tt1303726,tt0217201,tt0386870"
tt0142840,PT,Ha-Perek She'hachi Ahavti,0,2003,"Comedy,Family,Musical",7.1,11,nm0956339,Mano Ziffer-Teschenbruk,"director,writer","tt1660539,tt0161906,tt1662715,tt1660542"
tt0142840,JP,Ha-Sipur Ha-Amiti,0,2003,"Comedy,Family,Musical",6.8,17,nm0956340,John Ziffren,"producer,miscellaneous,production_manager","tt0078622,tt0103466,tt2355844,tt1758772"
tt0142840,XYU,"Ilan Ha-Kohav, Part I",0,2003,"Comedy,Family,Musical",7.5,15,nm0956341,Laura Ziffren,music_department,"tt0289043,tt0246894,tt0316654,tt0329774"
tt0142840,CA,"Ilan Ha-Kohav, Part II",0,2003,"Comedy,Family,Musical",5.8,6,nm0956342,Lester Ziffren,writer,"tt0033458,tt0030738,tt0032819,tt0032325"
tt0142841,US,Kartis Bikur,0,2003,"Comedy,Family,Musical",4.7,379,nm0956343,Joel Zifkin,"music_department,composer,actor","tt0929259,tt10368432,tt0226611,tt0226669"
tt0142842,XWW,Ketzer Ba-Mo'ach,0,2003,"Comedy,Family,Musical",10,6,nm0956344,Zig,costume_department,tt0022252
tt0142842,\N,Kulam Ohavim Et Alona,0,2003,"Comedy,Family,Musical",4.7,15,nm0956345,Zig-Zag,actor,tt0240679
tt0142842,XWW,Lehem Avoda,0,2003,"Comedy,Family,Musical",8.5,338,nm0956346,Jack Ziga,"assistant_director,visual_effects,location_management","tt0163579,tt0160403,tt0120434,tt4921370"
tt0142842,JP,Lihyot Tal Mussari,0,2003,"Comedy,Family,Musical",7.5,381,nm0956347,John Ziga,"sound_department,actor","tt0353239,tt0156417"
tt0142842,JP,Ma Oded Amar?,0,2003,"Comedy,Family,Musical",4.5,2272,nm0956348,Patrik Ziga,actor,tt0119930
tt0142843,IR,Mi Gever?,0,2003,"Comedy,Family,Musical",5.9,11,nm0956349,Paul Zigabarra,"camera_department,miscellaneous","tt0086793,tt0180342,tt0198227,tt0090409"
tt0142843,\N,Proyect Ha-Mechashefa Mi-Beit Ha-Sefer Bavli,0,2003,"Comedy,Family,Musical",8.8,6,nm0956350,Giuseppe Zigaina,"actor,miscellaneous","tt0063678,tt1859564,tt0065622"
tt0142843,XWW,Psichologia Hafuha,0,2003,"Comedy,Family,Musical",8,48,nm0956351,Rolf Zigan,actor,"tt0079469,tt1215930,tt6742966,tt1343868"
tt0142844,XWW,Radio Activi,0,2003,"Comedy,Family,Musical",6.6,59,nm0956352,Era Ziganshina,actress,"tt4204144,tt1619810,tt0107023,tt0174972"
tt0142844,\N,Rokumentari,0,2003,"Comedy,Family,Musical",6.7,51,nm0956354,John R. Ziganto,art_department,"tt0115857,tt1139668,tt2752772,tt0119303"
tt0142844,JP,Shibut Meshubash O Shibush Meshubat,0,2003,"Comedy,Family,Musical",7.2,11,nm0956355,Eldon Zigarlick,art_department,tt0120393
tt0142845,US,Shir Ha-Makolet,0,2003,"Comedy,Family,Musical",6.2,6,nm0956356,Milka Zigelberg,actress,tt0211382
tt0142846,IL,Shuliyat Ha-Kosem,0,2003,"Comedy,Family,Musical",7.5,11,nm0956357,Omri Zigelberg,actor,tt0211382
tt0142846,\N,Sof Onat Ha-Pijamot,0,2003,"Comedy,Family,Musical",6.1,42,nm0956358,Amy Zigelman-Avital,"producer,miscellaneous","tt0109098,tt0104219"
tt0142846,XWW,Twenty Four Plus,0,2003,"Comedy,Family,Musical",1.9,7,nm0956359,Mario Zigerlig,,\N
tt0143825,FR,Kvaska,0,2007,"Comedy,Musical",8.2,50,nm0959164,Carlos ZÃ¡rate Jr.,actor,tt0262028
tt0144192,\N,It Happened to Us,0,2004,"Musical,Romance,Short",8,7,nm0960659,Livia BuzÃ¡ssy,actress,"tt0241655,tt0037768"
tt0144228,US,Tuloy na tuloy na tuloy pa rin ang Pasko,0,2006,Musical,7.4,5,nm0960795,Jacques De Vigne,"director,assistant_director,editor","tt0228728,tt0374527,tt0843386"
tt0144296,US,Filumena,0,2006,Musical,7.4,71,nm0961056,Les Handrahan,costume_department,"tt0248845,tt0489270,tt0343818,tt0432348"
tt0144703,GB,Ringtone,0,2006,"Comedy,Family,Musical",7.4,8,nm0962136,Yue Cai,actor,"tt0184625,tt0244709"
tt0144704,NL,Seance,0,2004,"Comedy,Family,Musical",7.5,6,nm0962137,Dan Carlos,,tt0028327
tt0144705,NL,Super Roni,0,2004,"Comedy,Family,Musical",7.9,7,nm0962139,Carrie,actress,tt0259014
tt0144854,XWW,Achbar,0,2006,"Comedy,Family,Musical",4.4,10,nm0962614,Christina Surrano,actress,"tt0204352,tt0432112"
tt0144854,IT,Tzimchoni Neged Mandelbaum: Part II/Adoni Rosh Ha-Ir,0,2004,"Comedy,Family,Musical",5,8,nm0962615,Beverly Tagge,actress,tt0084809
tt0144854,\N,Alona Hozeret La-Hazarot,0,2004,"Comedy,Family,Musical",9,1874,nm0962616,Kim Tavares,actress,"tt11328126,tt0115101,tt0106079,tt0106057"
tt0144854,JP,Ani Ohel Kedey Lizkot,0,2004,"Comedy,Family,Musical",7.9,15,nm0962617,Toni Taylor,actress,"tt0288730,tt0290855,tt0282528"
tt0144855,\N,Ba'al Ha-Ba'it Ba,0,2004,"Comedy,Family,Musical",6.3,6,nm0962618,Vanessa Terkes,actress,"tt7475978,tt0224976,tt1032838,tt0495921"
tt0144855,KR,Ba'al Ha-Ba'it Holech,0,2004,"Comedy,Family,Musical",7.9,283,nm0962619,Eva Terranova,actress,tt0268200
tt0144855,\N,Blind Date,0,2004,"Comedy,Family,Musical",7.6,47,nm0962620,Severn Thompson,"actress,miscellaneous","tt1352824,tt0963194,tt2758950,tt0123816"
tt0144856,\N,D'varim Sheratziti Lomar,0,2004,"Comedy,Family,Musical",6.7,13,nm0962621,Valeriya Todorova,actress,"tt0370046,tt0389456,tt0367488,tt0253627"
tt0144856,KR,Eurovision,0,2004,"Comedy,Family,Musical",8.8,92,nm0962622,Berta TÃ¼rk,actress,"tt0241601,tt0030835,tt0037768,tt0490483"
tt0144856,\N,Fredi Al Ha-Boker,0,2006,"Comedy,Family,Musical",9.2,128,nm0962623,Suellen Underwood,actress,"tt2044744,tt0281539"
tt0144857,VE,Ha-Bejeranos,0,2006,"Comedy,Family,Musical",6.9,14,nm0962624,Anne Valon,actress,"tt0055194,tt0051604,tt0052578"
tt0144857,\N,Ha-Dor Ha-Ba,0,2006,"Comedy,Family,Musical",7.9,147,nm0962627,Kathy Wahlin,actress,tt0081687
tt0144857,US,Ha-Emet La-Amita,0,2004,"Comedy,Family,Musical",7.6,129,nm0962628,Annie Walther,actress,tt0075130
tt0144858,US,Ha-Hamburgeri Met Mi-Tzchok,0,2004,"Comedy,Family,Musical",8.8,6,nm0962629,Roberto Watson,actress,tt0181470
tt0144860,DK,Ha-Hefech Hu Ha-Nachon,0,2006,"Comedy,Family,Musical",6.2,7334,nm0962630,Ingrid Weiss,actress,"tt0207326,tt0053255"
tt0144861,AR,"Ha-Nesicha, Ha-Poretz Ve'Ha-Bachian",0,2004,"Comedy,Family,Musical",8.2,33,nm0962631,Heather Williams,actress,tt0283373
tt0144861,ES,Ha-Nitzav Ve'Ha-Yeter,0,2006,"Comedy,Family,Musical",7.6,17,nm0962632,Rong Yang,actress,"tt9248602,tt8151852,tt9248800,tt2184430"
tt0144861,\N,Ha-Perek Ha-Aharon?,0,2004,"Comedy,Family,Musical",7.6,32,nm0962633,Helen Young,actress,"tt0126739,tt0166422,tt0352079,tt10501414"
tt0144861,XWW,Ha-Pijamtron,0,2004,"Comedy,Family,Musical",8.8,5,nm0962634,Kim van Zeben,actress,"tt6797218,tt6078850,tt3827992,tt0117174"
tt0144862,ES,Ha-Radio Ha-Yashan,0,2004,"Comedy,Family,Musical",8.8,5,nm0962635,Hua Zhang,actress,"tt2111385,tt0087057,tt0244709,tt0090303"
tt0144862,\N,Ha-Tachtonim,0,2006,"Comedy,Family,Musical",8.7,4265,nm0962636,Chun Zhou,actress,tt0244709
tt0144862,\N,Ha-Taverna Shel Geri,0,2004,"Comedy,Family,Musical",8.6,5,nm0962637,Ying Zhou,actress,"tt0244709,tt0492473"
